pitcher_id,pitcher_name,team_id,date,gamePk,n_prior_starts,scoreless_rate_trailing,runs_1to3_trailing_avg,runs_1to5_trailing_avg,tto1_runs_trailing_avg,tto1_pa_trailing_avg,era_to_date,whip_to_date,fip_to_date,ip_per_start_to_date,is_home,opponent_avg,similar_avg_runs_1to3,similar_avg_runs_1to5,similar_avg_n,opponent_form_avg_1to3,opponent_form_runs_1to3,opponent_form_avg_1to5,opponent_form_runs_1to5,days_rest,opponent_vs_hand_avg,opponent_vs_hand_ops,park_factor,own_bullpen_ip_3d,h2h_avg_runs_1to3,h2h_n_games,label_scoreless_1st,label_runs_1st,label_runs_1to3,label_runs_1to5,label_runs_full,game_temp_f,game_wind_mph,game_wind_effect,game_is_indoor
669620,Brady Basso,133,2026-09-01,822854,3,0.6666666666666666,1.3333333333333333,2.0,1.0,8.333333333333334,4.764705882352941,1.588235294117647,4.511764705882353,1.888888888888889,0,0.243,1.3333333333333333,2.0,3,0.2456140350877192,1.6,0.2553191489361702,3.0,9,0.261,0.769,0.9388754464800092,11.999999999999998,,0,0,1,2,5,8,74.0,0.0,0,1
686930,Mason Barnett,133,2026-08-17,824077,3,0.3333333333333333,1.3333333333333333,4.666666666666667,1.0,9.0,8.775,1.5750000000000002,9.025,4.444444444444444,0,0.247,,,0,0.1818181818181818,1.0,0.2150537634408602,2.0,6,0.247,0.725,1.0886618419185468,9.666666666666666,0.0,1,0,3,6,6,9,85.0,4.0,0,0
622663,Luis Severino,133,2026-04-13,825024,3,0.6666666666666666,1.3333333333333333,3.0,0.6666666666666666,9.0,5.4,1.7999999999999998,3.475,4.444444444444445,1,0.243,,,0,0.2413793103448276,1.2,0.2473118279569892,2.6,5,0.236,0.697,1.2907546041957243,12.333333333333334,0.0,1,0,3,4,4,8,66.0,5.0,1,0
622663,Luis Severino,133,2026-04-18,825020,4,0.5,2.0,3.25,1.25,9.0,5.586206896551723,1.7068965517241377,4.444827586206896,4.833333333333334,1,0.237,4.0,4.0,1,0.2903225806451613,1.8,0.2772277227722772,2.6,5,0.236,0.721,1.2907546041957243,12.0,0.0,1,1,0,5,5,6,74.0,1.0,0,0
622663,Luis Severino,133,2026-04-24,822909,5,0.6,2.6,3.6,1.4,9.0,6.202702702702703,1.7027027027027026,5.694594594594594,4.933333333333334,0,0.243,1.3333333333333333,3.0,3,0.2321428571428571,1.2,0.2421052631578947,2.6,6,0.236,0.697,0.9388754464800092,7.0,2.0,2,1,0,0,1,1,74.0,0.0,0,1
622663,Luis Severino,133,2026-04-29,825015,6,0.6666666666666666,2.1666666666666665,3.1666666666666665,1.1666666666666667,9.0,5.170212765957446,1.5638297872340423,4.919148936170213,5.222222222222222,1,0.247,4.5,4.5,2,0.1851851851851851,1.0,0.2604166666666667,2.6,5,0.247,0.725,1.2907546041957243,10.666666666666666,1.0,1,0,1,1,1,2,80.0,5.0,0,0
622663,Luis Severino,133,2026-05-05,823469,7,0.5714285714285714,2.0,2.857142857142857,1.1428571428571428,9.0,4.460869565217391,1.434782608695652,4.326086956521739,5.476190476190476,0,0.242,1.0,2.5,4,0.25,2.0,0.2371134020618556,2.8,6,0.242,0.712,1.0781005086209654,6.666666666666666,,0,1,0,1,1,9,79.0,20.0,1,0
622663,Luis Severino,133,2026-05-10,824845,8,0.625,1.875,2.625,1.0,9.0,4.153846153846153,1.4769230769230768,4.484615384615385,5.416666666666667,0,0.234,1.0,2.2,5,0.2181818181818181,1.8,0.2653061224489796,3.0,5,0.233,0.708,0.919661733615222,8.666666666666666,1.0,1,1,0,1,1,2,77.0,3.0,0,0
622663,Luis Severino,133,2026-05-16,825007,9,0.6666666666666666,1.7777777777777777,2.4444444444444446,0.8888888888888888,9.0,4.068493150684931,1.520547945205479,4.4150684931506845,5.407407407407408,1,0.248,3.333333333333333,3.333333333333333,3,0.1,0.4,0.1758241758241758,1.6,6,0.252,0.732,1.2907546041957243,11.0,2.0,2,0,1,3,5,6,79.0,10.0,1,0
622663,Luis Severino,133,2026-05-21,824031,10,0.6,1.9,2.7,0.9,9.0,4.445121951219512,1.573170731707317,4.6,5.466666666666667,0,0.233,1.0,2.0,6,0.1964285714285714,1.2,0.2150537634408602,2.0,5,0.234,0.678,0.901431492842536,10.333333333333334,1.0,2,0,2,2,2,2,71.0,9.0,0,0
622663,Luis Severino,133,2026-05-29,825002,10,0.5,2.1,2.7,1.1,9.0,4.288235294117647,1.464705882352941,4.370588235294118,5.666666666666667,1,0.234,3.25,3.75,4,0.3538461538461538,2.2,0.3300970873786408,3.0,8,0.227,0.711,1.2907546041957243,8.0,4.333333333333333,3,0,4,6,7,8,72.0,3.0,1,0
650644,Aaron Civale,133,2026-04-17,825019,3,0.6666666666666666,0.6666666666666666,1.0,0.6666666666666666,9.0,1.7234042553191489,0.9574468085106382,4.185106382978724,5.222222222222222,1,0.237,,,0,0.2321428571428571,1.2,0.2087912087912088,1.6,5,0.236,0.721,1.2907546041957243,10.333333333333332,,0,0,1,3,5,9,72.0,2.0,0,0
650644,Aaron Civale,133,2026-04-22,823147,4,0.5,1.25,2.0,0.75,9.0,3.5409836065573765,1.3278688524590163,3.837704918032787,5.083333333333334,0,0.229,0.5,0.5,2,0.3015873015873015,1.6,0.2884615384615384,2.6,5,0.237,0.711,0.92049576783555,11.333333333333334,,0,0,1,2,2,5,52.0,0.0,0,1
650644,Aaron Civale,133,2026-04-28,825017,5,0.4,1.4,2.0,0.8,9.0,3.8571428571428568,1.324675324675325,3.918181818181818,5.133333333333334,1,0.247,3.0,5.0,1,0.1886792452830188,1.2,0.28125,3.2,6,0.247,0.725,1.2907546041957243,7.666666666666666,0.5,2,1,0,0,0,4,74.0,3.0,-1,0
650644,Aaron Civale,133,2026-05-03,825013,6,0.5,1.1666666666666667,1.6666666666666667,0.6666666666666666,9.0,3.2282608695652173,1.3043478260869563,3.6869565217391305,5.111111111111112,1,0.236,1.5,2.5,2,0.2105263157894736,0.8,0.2421052631578947,3.0,5,0.24,0.692,1.2907546041957243,14.333333333333332,3.0,2,1,0,0,1,1,64.0,11.0,1,0
650644,Aaron Civale,133,2026-05-09,824847,7,0.5714285714285714,1.0,1.5714285714285714,0.5714285714285714,9.0,2.945454545454545,1.3363636363636362,3.945454545454545,5.238095238095239,0,0.234,1.0,1.25,4,0.2181818181818181,1.8,0.2577319587628865,3.0,6,0.233,0.708,0.919661733615222,7.333333333333333,,0,1,0,0,0,2,68.0,4.0,0,0
650644,Aaron Civale,133,2026-05-15,825009,8,0.625,0.875,1.375,0.5,9.0,2.592,1.392,3.772,5.208333333333334,1,0.248,1.0,2.0,3,0.1509433962264151,0.6,0.1666666666666666,1.6,6,0.252,0.732,1.2907546041957243,11.0,1.0,1,1,0,0,2,2,84.0,7.0,0,0
650644,Aaron Civale,133,2026-05-20,824032,9,0.6666666666666666,0.7777777777777778,1.4444444444444444,0.4444444444444444,9.0,2.7,1.3928571428571428,4.235714285714286,5.185185185185186,0,0.233,0.8,1.0,5,0.1509433962264151,0.2,0.1777777777777777,1.0,5,0.234,0.678,0.901431492842536,8.333333333333334,0.0,1,0,2,5,5,5,83.0,9.0,1,0
650644,Aaron Civale,133,2026-05-25,825005,10,0.6,1.2,1.8,0.9,9.0,3.3096774193548386,1.393548387096774,4.919354838709677,5.166666666666667,1,0.229,1.5,3.0,2,0.173076923076923,0.6,0.1724137931034483,0.8,5,0.237,0.711,1.2907546041957243,15.0,2.0,1,1,0,6,7,9,68.0,18.0,0,0
650644,Aaron Civale,133,2026-06-17,824992,10,0.7,1.7,2.3,0.8,9.0,4.263157894736842,1.519736842105263,5.507894736842105,5.066666666666667,1,0.252,0.0,1.0,2,0.1818181818181818,0.6,0.2371134020618556,1.4,23,0.257,0.753,1.2907546041957243,12.0,1.0,2,0,3,5,7,12,82.0,6.0,1,0
650644,Aaron Civale,133,2026-06-23,823210,10,0.6,2.1,2.9,1.0,9.0,5.363013698630136,1.684931506849315,5.380821917808219,4.866666666666667,0,0.248,1.6666666666666667,1.6666666666666667,3,0.3389830508474576,2.2,0.2736842105263158,2.8,6,0.252,0.732,0.9527488614183476,7.666666666666666,0.5,2,1,0,2,2,3,60.0,9.0,1,0
650644,Aaron Civale,133,2026-06-28,824011,10,0.6,2.3,3.1,1.2,9.0,5.9361702127659575,1.7872340425531914,5.717021276595744,4.7,0,0.233,2.25,2.25,4,0.2280701754385964,0.8,0.2525252525252525,2.4,5,0.234,0.678,0.901431492842536,9.666666666666666,2.5,2,1,0,4,4,4,72.0,10.0,1,0
650644,Aaron Civale,133,2026-07-04,824983,10,0.7,2.4,3.0,1.5,9.0,5.514084507042254,1.6690140845070425,5.9943661971831,4.7333333333333325,1,0.247,1.25,2.5,4,0.3114754098360656,3.4,0.3076923076923077,4.8,6,0.253,0.739,1.2907546041957243,8.333333333333332,,0,1,0,3,4,7,89.0,8.0,1,0
678022,Jack Perkins,133,2026-06-21,824987,3,0.3333333333333333,2.6666666666666665,3.0,1.6666666666666667,9.0,7.615384615384615,1.7692307692307692,6.253846153846154,4.333333333333333,1,0.233,,,0,0.2407407407407407,1.0,0.28125,3.6,5,0.234,0.678,1.2907546041957243,11.999999999999998,1.0,1,1,0,3,4,9,83.0,4.0,1,0
678022,Jack Perkins,133,2026-06-27,824015,4,0.5,2.75,3.25,2.0,9.0,7.5,1.6111111111111112,5.544444444444444,4.5,0,0.233,5.0,5.0,1,0.2542372881355932,1.4,0.2525252525252525,2.8,6,0.234,0.678,0.901431492842536,10.333333333333332,2.0,2,1,0,0,2,5,73.0,10.0,0,0
678022,Jack Perkins,133,2026-07-03,824982,5,0.6,2.2,3.0,1.6,9.0,6.652173913043479,1.4782608695652173,4.839130434782609,4.6,1,0.247,2.0,2.6666666666666665,3,0.2321428571428571,2.0,0.2755102040816326,3.6,6,0.253,0.739,1.2907546041957243,6.666666666666666,,0,0,6,7,7,12,89.0,10.0,1,0
678022,Jack Perkins,133,2026-07-21,825056,6,0.5,3.0,3.6666666666666665,2.333333333333333,9.0,8.1,1.6875,5.425,4.444444444444445,0,0.242,2.5,3.5,2,0.2307692307692307,1.2,0.2333333333333333,1.8,18,0.229,0.682,1.0850179211469535,11.333333333333332,4.0,1,0,3,3,3,6,75.0,0.0,0,1
678022,Jack Perkins,133,2026-07-27,824977,7,0.4285714285714285,3.0,3.571428571428572,2.4285714285714284,9.0,7.673684210526315,1.6105263157894736,5.310526315789474,4.523809523809524,1,0.248,3.25,3.75,4,0.2631578947368421,1.8,0.2365591397849462,2.6,6,0.245,0.714,1.2907546041957243,16.333333333333336,,0,1,0,0,0,4,88.0,8.0,0,0
678022,Jack Perkins,133,2026-08-01,824972,8,0.5,2.625,3.125,2.125,9.0,6.991071428571428,1.4732142857142856,5.082142857142857,4.666666666666667,1,0.238,2.5,3.0,4,0.3050847457627119,2.2,0.3619047619047619,5.0,5,0.241,0.718,1.2907546041957243,13.666666666666666,,0,0,2,2,4,8,98.0,6.0,1,0
678022,Jack Perkins,133,2026-08-07,824727,9,0.4444444444444444,2.555555555555556,3.2222222222222223,2.111111111111111,9.0,7.382812499999999,1.5234374999999998,5.396875,4.740740740740741,0,0.248,2.6666666666666665,3.333333333333333,3,0.3492063492063492,3.4,0.2929292929292929,4.2,6,0.245,0.714,1.1227498228206945,8.666666666666668,0.0,1,1,0,5,9,13,92.0,5.0,0,0
678022,Jack Perkins,133,2026-08-12,824967,10,0.5,2.8,3.8,2.2,9.0,7.883211678832116,1.5985401459854014,5.596350364963504,4.566666666666667,1,0.26,2.5,2.75,4,0.1698113207547169,1.2,0.2551020408163265,2.4,5,0.264,0.75,1.2907546041957243,10.0,,0,1,0,3,7,8,82.0,5.0,0,0
678022,Jack Perkins,133,2026-08-29,824961,10,0.6,2.6,4.0,2.0,9.0,7.907142857142857,1.6928571428571426,5.65,4.666666666666667,1,0.234,3.0,3.75,4,0.2741935483870967,2.6,0.2815533980582524,4.4,17,0.233,0.708,1.2907546041957243,8.0,3.0,1,1,0,1,2,5,83.0,11.0,0,0
678022,Jack Perkins,133,2026-09-03,823095,10,0.7,2.4,3.9,1.9,9.0,7.363636363636363,1.6573426573426573,5.344755244755245,4.766666666666668,0,0.229,1.5,2.5,2,0.3,2.8,0.29,3.8,5,0.237,0.711,0.92049576783555,12.333333333333334,,0,0,3,3,3,4,64.0,0.0,0,1
695611,Gage Jump,133,2026-06-12,824997,3,0.6666666666666666,1.3333333333333333,1.6666666666666667,1.0,9.0,2.4545454545454546,1.090909090909091,2.827272727272727,6.111111111111111,1,0.254,,,0,0.2456140350877192,2.0,0.2365591397849462,2.6,5,0.251,0.7,1.2907546041957243,8.333333333333334,,0,1,0,0,0,4,103.0,5.0,1,0
695611,Gage Jump,133,2026-06-18,824989,4,0.75,1.0,1.25,0.75,9.0,3.085714285714286,1.1142857142857143,2.5,5.833333333333333,1,0.233,3.0,4.0,1,0.2678571428571428,1.0,0.2828282828282828,2.4,6,0.231,0.675,1.2907546041957243,13.0,,0,1,0,0,0,0,75.0,15.0,1,0
695611,Gage Jump,133,2026-06-24,823208,5,0.8,0.8,1.0,0.6,9.0,2.3736263736263736,0.989010989010989,2.4736263736263737,6.066666666666666,0,0.248,0.5,0.5,2,0.3333333333333333,2.0,0.2783505154639175,2.2,6,0.238,0.676,0.9527488614183476,8.0,,0,1,0,0,0,2,59.0,12.0,0,0
695611,Gage Jump,133,2026-06-29,824986,6,0.8333333333333334,0.6666666666666666,0.8333333333333334,0.5,9.0,2.037735849056604,0.9622641509433963,2.137735849056604,5.888888888888888,1,0.257,0.0,0.0,1,0.288135593220339,1.8,0.2857142857142857,3.0,5,0.25,0.743,1.2907546041957243,9.0,,0,1,0,2,5,9,87.0,5.0,1,0
695611,Gage Jump,133,2026-07-05,824980,7,0.8571428571428571,0.8571428571428571,1.4285714285714286,0.7142857142857143,9.0,2.9250000000000007,1.1250000000000002,2.65,5.7142857142857135,1,0.247,0.6666666666666666,1.6666666666666667,3,0.3278688524590163,3.6,0.3039215686274509,4.4,6,0.232,0.688,1.2907546041957243,9.666666666666666,,0,0,1,6,6,9,83.0,9.0,1,0
695611,Gage Jump,133,2026-07-11,824576,8,0.75,1.5,2.0,0.75,9.0,3.7674418604651168,1.3023255813953492,3.518604651162791,5.374999999999999,0,0.237,0.0,0.0,2,0.2241379310344827,1.2,0.2474226804123711,2.2,6,0.238,0.738,0.9318744616709732,16.666666666666664,,0,1,0,0,0,1,79.0,6.0,-1,0
695611,Gage Jump,133,2026-07-17,824981,9,0.7777777777777778,1.3333333333333333,1.7777777777777777,0.6666666666666666,9.0,3.513698630136987,1.2945205479452058,3.3054794520547945,5.407407407407407,1,0.249,2.6666666666666665,3.6666666666666665,3,0.2307692307692307,1.6,0.2580645161290322,2.8,6,0.265,0.785,1.2907546041957243,0.0,,0,1,0,3,8,23,85.0,11.0,1,0
695611,Gage Jump,133,2026-07-22,825055,10,0.8,1.5,2.4,0.6,9.0,3.783439490445861,1.3184713375796182,3.1,5.2333333333333325,0,0.242,0.25,0.25,4,0.2727272727272727,1.8,0.25,2.0,5,0.275,0.778,1.0850179211469535,13.0,,0,1,0,0,9,15,74.0,0.0,0,1
695611,Gage Jump,133,2026-07-28,824976,10,0.8,1.2,2.9,0.4,9.0,4.153846153846154,1.3653846153846156,3.965384615384616,5.199999999999999,1,0.248,2.2,3.8,5,0.16,0.8,0.1647058823529411,1.4,6,0.258,0.766,1.2907546041957243,15.666666666666668,,0,1,0,0,0,3,92.0,6.0,1,0
695611,Gage Jump,133,2026-08-02,824971,10,0.9,1.1,2.8,0.3,9.0,4.058823529411765,1.450980392156863,4.02156862745098,5.1,1,0.238,2.25,3.5,4,0.3492063492063492,2.6,0.3679245283018867,5.0,5,0.232,0.689,1.2907546041957243,12.666666666666668,,0,0,2,2,6,11,95.0,3.0,0,0
695611,Gage Jump,133,2026-08-08,824726,10,0.8,1.3,3.4,0.5,9.0,5.4,1.613793103448276,4.175862068965517,4.833333333333333,0,0.248,0.0,3.0,3,0.3787878787878788,4.0,0.3551401869158878,5.6,6,0.258,0.766,1.1227498228206945,11.666666666666666,0.0,1,0,2,2,2,3,91.0,5.0,1,0
695611,Gage Jump,133,2026-08-14,824968,10,0.7,1.5,3.6,0.7,9.0,5.108108108108108,1.6216216216216215,4.012162162162162,4.933333333333334,1,0.243,2.1666666666666665,4.166666666666667,6,0.1818181818181818,1.2,0.1956521739130435,1.4,6,0.261,0.769,1.2907546041957243,9.0,,0,1,0,0,0,3,77.0,10.0,0,0
695611,Gage Jump,133,2026-08-20,824074,10,0.7,1.5,3.6,0.7,9.0,5.8531468531468525,1.741258741258741,4.631468531468531,4.766666666666668,0,0.247,0.5,2.75,4,0.2363636363636363,1.2,0.2247191011235955,1.8,6,0.247,0.704,1.0886618419185468,14.000000000000002,,0,0,1,3,6,6,80.0,3.0,-1,0
695611,Gage Jump,133,2026-08-25,824962,10,0.6,1.8,4.2,0.8,9.0,6.942857142857142,1.9285714285714284,5.328571428571428,4.666666666666667,1,0.246,2.1666666666666665,4.166666666666667,6,0.2142857142857142,1.4,0.2772277227722772,3.2,5,0.238,0.689,1.2907546041957243,15.333333333333332,,0,1,0,0,0,2,90.0,8.0,1,0
695611,Gage Jump,133,2026-08-31,822855,10,0.6,1.6,3.7,0.6,9.0,6.144827586206896,1.7379310344827583,4.672413793103448,4.833333333333334,0,0.243,1.25,4.25,4,0.2321428571428571,1.2,0.2446808510638297,2.4,6,0.261,0.769,0.9388754464800092,13.333333333333334,0.0,1,1,0,3,7,8,74.0,0.0,0,1
695611,Gage Jump,133,2026-09-06,823091,10,0.7,1.3,3.8,0.7,9.0,6.342281879194631,1.6510067114093958,4.267785234899328,4.966666666666667,0,0.229,1.0,5.333333333333333,3,0.328125,3.8,0.3106796116504854,4.2,6,0.213,0.628,0.92049576783555,14.333333333333334,3.0,1,1,0,0,2,2,69.0,7.0,-1,0
605488,Jeffrey Springs,133,2026-04-14,825022,3,1.0,0.6666666666666666,0.6666666666666666,0.0,9.0,1.4727272727272729,0.7636363636363637,2.4454545454545453,6.111111111111111,1,0.243,1.0,1.0,1,0.2786885245901639,2.0,0.2365591397849462,2.8,5,0.261,0.769,1.2907546041957243,10.333333333333334,1.0,2,0,1,1,1,1,66.0,8.0,1,0
605488,Jeffrey Springs,133,2026-04-19,825018,4,0.75,0.75,0.75,0.25,9.0,1.4594594594594597,0.7702702702702704,2.4513513513513514,6.166666666666666,1,0.237,1.0,1.0,2,0.3278688524590163,2.4,0.2783505154639175,2.8,5,0.238,0.738,1.2907546041957243,14.000000000000002,4.5,2,0,1,4,7,7,74.0,7.0,1,0
605488,Jeffrey Springs,133,2026-04-25,822910,5,0.6,1.4,2.0,0.6,9.0,3.3370786516853936,0.9775280898876404,3.9426966292134833,5.933333333333333,0,0.243,0.5,0.5,2,0.2363636363636363,1.2,0.2365591397849462,2.8,6,0.261,0.769,0.9388754464800092,5.666666666666666,1.0,3,1,0,2,2,4,74.0,0.0,0,1
605488,Jeffrey Springs,133,2026-04-30,825016,6,0.6666666666666666,1.5,2.0,0.5,9.0,3.7850467289719623,1.0093457943925237,4.1934579439252335,5.944444444444444,1,0.247,2.0,3.0,3,0.2142857142857142,1.0,0.2446808510638297,2.2,5,0.247,0.704,1.2907546041957243,7.0,2.0,1,0,1,2,2,3,74.0,2.0,1,0
605488,Jeffrey Springs,133,2026-05-06,823470,7,0.5714285714285714,1.5714285714285714,2.0,0.5714285714285714,9.0,3.9568965517241375,1.0862068965517242,4.393103448275863,5.523809523809524,0,0.242,1.0,1.0,3,0.2580645161290322,1.8,0.2424242424242424,2.2,6,0.243,0.713,1.0781005086209654,6.0,2.0,1,1,0,0,1,6,69.0,12.0,1,0
605488,Jeffrey Springs,133,2026-05-12,825011,8,0.625,1.375,1.875,0.5,9.0,3.886363636363636,1.1363636363636365,4.35,5.5,1,0.244,2.0,2.75,4,0.1,0.0,0.2,2.0,6,0.242,0.715,1.2907546041957243,6.666666666666667,2.0,1,0,4,4,4,6,78.0,13.0,1,0
605488,Jeffrey Springs,133,2026-05-17,825006,9,0.5555555555555556,1.6666666666666667,2.111111111111111,0.8888888888888888,9.0,4.224489795918367,1.2244897959183674,4.20204081632653,5.444444444444445,1,0.248,2.4,3.0,5,0.1372549019607843,0.8,0.2268041237113402,2.4,5,0.238,0.676,1.2907546041957243,11.0,1.0,1,1,0,1,2,10,74.0,26.0,1,0
605488,Jeffrey Springs,133,2026-05-22,823298,10,0.6,1.6,2.1,0.8,9.0,3.9272727272727272,1.2,4.263636363636364,5.5,0,0.236,0.75,1.0,4,0.1346153846153846,1.4,0.1704545454545454,2.4,5,0.238,0.684,0.8118070953436807,13.333333333333334,4.0,1,0,2,2,3,7,66.0,7.0,0,0
605488,Jeffrey Springs,133,2026-05-27,825003,10,0.5,1.7,2.3,1.0,9.0,4.178571428571429,1.1428571428571428,4.9035714285714285,5.6,1,0.229,2.5,3.25,4,0.3114754098360656,2.0,0.2857142857142857,2.4,5,0.213,0.628,1.2907546041957243,16.666666666666668,0.75,4,0,3,3,5,9,67.0,5.0,1,0
605488,Jeffrey Springs,133,2026-06-03,824671,10,0.4,1.9,2.7,1.3,9.0,4.418181818181818,1.2363636363636363,5.172727272727273,5.5,0,0.252,1.0,1.5,2,0.2666666666666666,1.0,0.2448979591836734,1.4,7,0.266,0.81,1.084809447128288,9.0,5.0,1,1,0,3,4,4,71.0,9.0,-1,0
605488,Jeffrey Springs,133,2026-06-08,824998,10,0.4,2.2,3.1,1.4,9.0,5.4,1.4129032258064518,5.867741935483871,5.166666666666666,1,0.256,2.0,2.25,4,0.173076923076923,1.0,0.1797752808988764,1.4,5,0.243,0.701,1.2907546041957243,10.666666666666666,6.0,1,0,1,4,5,15,87.0,9.0,0,0
605488,Jeffrey Springs,133,2026-06-14,824994,10,0.4,2.5,3.5,1.4,9.0,6.258278145695365,1.5496688741721856,6.537086092715232,5.033333333333333,1,0.254,2.75,3.25,4,0.2413793103448276,1.8,0.2708333333333333,2.8,6,0.251,0.7,1.2907546041957243,8.666666666666668,,0,0,2,5,14,23,101.0,8.0,1,0
605488,Jeffrey Springs,133,2026-06-19,824990,10,0.4,2.6,4.2,1.5,9.0,6.202702702702704,1.5202702702702704,6.363513513513514,4.933333333333333,1,0.233,2.5,3.25,4,0.2363636363636363,1.0,0.2526315789473684,2.2,5,0.231,0.675,1.2907546041957243,12.0,3.0,1,1,0,0,10,11,77.0,11.0,1,0
605488,Jeffrey Springs,133,2026-06-25,823209,10,0.4,2.4,5.0,1.5,9.0,6.893617021276596,1.617021276595745,6.865957446808512,4.699999999999999,0,0.248,1.6666666666666667,2.6666666666666665,3,0.2982456140350877,1.0,0.2631578947368421,1.2,6,0.238,0.676,0.9527488614183476,7.666666666666667,1.0,2,1,0,0,1,6,64.0,12.0,0,0
605488,Jeffrey Springs,133,2026-06-30,824984,10,0.5,2.2,4.9,1.4,9.0,6.750000000000001,1.5202702702702704,6.6067567567567576,4.933333333333333,1,0.257,3.5,6.25,4,0.3548387096774194,1.8,0.303030303030303,3.0,5,0.25,0.743,1.2907546041957243,10.333333333333332,1.0,1,0,2,5,5,9,83.0,10.0,1,0
605488,Jeffrey Springs,133,2026-07-08,824253,10,0.4,2.7,5.3,1.6,9.0,7.479729729729729,1.601351351351351,7.194594594594594,4.933333333333334,0,0.238,1.6666666666666667,2.6666666666666665,3,0.1636363636363636,1.2,0.2268041237113402,3.0,8,0.232,0.689,0.8873053188363208,10.0,3.0,1,0,1,3,6,6,87.0,7.0,-1,0
605488,Jeffrey Springs,133,2026-07-20,825058,10,0.4,2.6,5.5,1.3,9.0,7.9520547945205475,1.6232876712328763,7.887671232876713,4.866666666666667,0,0.242,2.0,3.5,4,0.2037037037037037,1.2,0.217391304347826,2.0,12,0.275,0.778,1.0850179211469535,12.666666666666666,,0,1,0,0,0,2,75.0,0.0,0,1
605488,Jeffrey Springs,133,2026-07-26,823678,10,0.4,2.5,5.3,1.3,9.0,8.307692307692307,1.678321678321678,8.03006993006993,4.766666666666668,0,0.246,1.6,2.8,5,0.1320754716981132,0.8,0.1789473684210526,1.8,6,0.238,0.689,0.935299295774648,9.666666666666668,,0,0,3,6,7,11,92.0,7.0,1,0
605488,Jeffrey Springs,133,2026-07-31,824975,10,0.4,2.9,5.7,1.4,9.0,9.28125,1.8515625,7.69375,4.266666666666667,1,0.238,1.5,7.5,2,0.3,2.2,0.3644859813084112,5.0,5,0.232,0.689,1.2907546041957243,11.666666666666666,3.0,2,1,0,1,2,13,95.0,6.0,1,0
605488,Jeffrey Springs,133,2026-08-19,824076,10,0.5,2.7,5.4,1.1,9.0,9.504,1.944,8.332,4.166666666666666,0,0.247,2.4,3.6,5,0.2586206896551724,1.8,0.2473118279569892,2.6,19,0.247,0.704,1.0886618419185468,14.666666666666668,2.0,2,1,0,0,1,9,82.0,2.0,0,0
605488,Jeffrey Springs,133,2026-08-24,824964,10,0.5,2.4,5.1,1.0,9.0,8.656488549618322,1.8549618320610688,8.09236641221374,4.366666666666666,1,0.246,3.0,7.2,5,0.2037037037037037,1.4,0.2604166666666667,2.8,5,0.238,0.689,1.2907546041957243,14.0,6.0,1,0,1,2,4,9,90.0,10.0,0,0
605488,Jeffrey Springs,133,2026-08-30,824959,10,0.5,2.2,5.0,1.0,9.0,8.515384615384617,1.8461538461538465,7.830769230769231,4.333333333333333,1,0.234,1.0,5.333333333333333,3,0.2786885245901639,2.8,0.3047619047619048,4.8,6,0.236,0.712,1.2907546041957243,9.0,,0,0,1,1,7,8,82.0,4.0,1,0
605488,Jeffrey Springs,133,2026-09-05,823094,10,0.5,1.8,4.3,0.8,9.0,8.590909090909092,1.8181818181818183,7.781818181818183,4.4,0,0.229,1.5,3.0,2,0.373134328358209,4.2,0.3457943925233644,4.8,6,0.213,0.628,0.92049576783555,15.333333333333334,1.2,5,1,0,0,0,2,69.0,3.0,-1,0
669372,J.T. Ginn,133,2026-04-26,822911,3,0.6666666666666666,1.6666666666666667,1.6666666666666667,1.0,9.0,3.068181818181819,1.022727272727273,5.213636363636364,4.888888888888888,0,0.243,1.5,1.5,2,0.25,1.6,0.2526315789473684,3.2,6,0.236,0.697,0.9388754464800092,4.333333333333333,1.25,4,1,0,0,0,1,74.0,0.0,0,1
669372,J.T. Ginn,133,2026-05-01,825012,4,0.75,1.25,1.25,0.75,9.0,2.5000000000000004,1.0555555555555558,4.933333333333334,4.499999999999999,1,0.236,2.0,2.0,1,0.1666666666666666,0.4,0.2234042553191489,1.6,5,0.24,0.692,1.2907546041957243,13.0,,0,1,0,2,5,8,76.0,8.0,1,0
669372,J.T. Ginn,133,2026-05-07,823467,5,0.8,1.4,2.0,0.6,9.0,4.029850746268657,1.2985074626865674,4.891044776119403,4.466666666666666,0,0.242,1.0,1.0,3,0.2857142857142857,1.8,0.26,2.0,6,0.242,0.712,1.0781005086209654,5.666666666666667,,0,1,0,0,1,1,65.0,7.0,0,0
669372,J.T. Ginn,133,2026-05-13,825010,6,0.8333333333333334,1.1666666666666667,1.8333333333333333,0.5,9.0,3.263736263736264,1.1208791208791211,4.418681318681319,5.0555555555555545,1,0.244,2.0,3.5,2,0.1785714285714285,0.8,0.2474226804123711,2.8,6,0.245,0.699,1.2907546041957243,6.666666666666667,,0,1,0,0,1,2,78.0,3.0,1,0
669372,J.T. Ginn,133,2026-05-18,824035,7,0.8571428571428571,1.0,1.7142857142857142,0.4285714285714285,9.0,2.724770642201835,1.211009174311927,4.118348623853211,5.19047619047619,0,0.233,0.75,1.0,4,0.1886792452830188,0.0,0.2022471910112359,0.6,5,0.234,0.678,0.901431492842536,10.0,2.5,2,1,0,0,0,2,71.0,8.0,1,0
